"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"180010303004","446315","0","No",185,35,175,35,"180010302003",210,225,140,155,"180010303001",370,605,215,325,615,1015,60.5911330049261,390,655,59.5419847328244,10,5,5,3,7
"180010303005","8782165","35361","No",285,0,255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"180010303006","8283679","28390","Yes",80,40,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010304001","62700999","0","No",270,70,150,25,"181790401005",55,120,35,75,"181790403002",360,545,325,425,485,935,51.8716577540107,385,650,59.2307692307692,21,4,17,8,13
"180010304002","67167450","35986","Yes",320,185,285,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010304003","57412143","30413","No",400,100,300,90,"180010303001",370,605,215,325,"180010304002",185,320,185,285,655,1325,49.4339622641509,490,910,53.8461538461538,15,1,14,3,12
"180010305001","8782095","0","Yes",265,75,165,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010305002","78467644","0","Yes",1360,720,1005,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010305003","52409303","120158","Yes",820,520,590,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010305004","77708728","216081","Yes",395,245,280,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010306001","2941807","0","Yes",185,75,150,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010306002","2339678","0","Yes",205,130,135,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010306003","2451106","0","Yes",130,15,110,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010306004","1471925","898","Yes",400,230,200,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010307001","68775055","231755","Yes",280,175,175,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010307002","50226583","441133","Yes",680,425,490,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010307003","5936998","443923","Yes",140,55,90,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010307004","7118380","113978","Yes",190,155,150,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180010307005","82169251","189433","Yes",1105,755,990,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030001001","1159770","0","No",235,95,205,80,"180030033042",365,420,245,280,"180030034004",10,260,10,235,470,915,51.3661202185792,335,720,46.5277777777778,28,14,14,14,14
"180030001002","734317","0","No",430,145,255,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,0,10,0,10
"180030003001","378520","0","No",275,35,175,35,"180030034003",340,525,265,400,"180030035003",480,525,405,430,855,1325,64.5283018867924,705,1005,70.1492537313433,15,4,11,5,10
"180030003002","597231","0","No",280,90,190,65,"180030035003",480,525,405,430,"180030003003",110,280,105,240,680,1085,62.6728110599078,575,860,66.8604651162791,21,11,10,11,10
"180030003003","349593","0","No",280,110,240,105,"180030034004",10,260,10,235,"180030005002",525,595,335,385,645,1135,56.8281938325991,450,860,52.3255813953488,21,6,15,6,15
"180030004001","397919","0","Yes",120,80,60,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030004002","419001","20033","Yes",285,140,110,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030004003","2313886","0","Yes",155,70,115,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030005001","831152","0","Yes",190,60,150,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030005002","1152549","0","Yes",595,525,385,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030006001","456135","0","Yes",220,180,195,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030006002","401046","0","Yes",200,160,145,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030007011","624976","0","Yes",235,165,160,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030007012","532644","0","Yes",80,40,55,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030007013","347647","0","Yes",575,320,420,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"180030007041","781223","0","Yes",95,40,95,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
