"GEOID","ALAND","AWATER","ELIGFY19","Tot18","ID18","Tot12","ID12","firstGEOID18","B1_ID18","B1_Tot18","B1_ID12","B1_Tot12","secondGEOID18","B2_ID18","B2_Tot18","B2_ID12","B2_Tot12","weightnum18","weightpov18","weightPerc18","weightnum12","weightpov12","weightPerc12","combinations","weightPerc18_Yes","weightPerc18_No","weightPerc12_Yes","weightPerc12_No"
"360010018024","287459","0","Yes",105,55,85,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010019011","269101","0","No",130,0,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,0,6,0,6
"360010019012","230312","0","No",110,0,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360010019013","371582","0","No",175,60,125,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,15,0,15,0,15
"360010019021","242320","0","No",175,65,140,50,"360010021002",0,0,0,0,"360010020001",260,575,260,440,325,750,43.3333333333333,310,580,53.448275862069,21,0,21,2,19
"360010019022","301203","0","No",165,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,21,0,21,0,21
"360010019023","629218","0","No",205,0,165,0,"360010020004",35,160,35,95,"360010020005",400,560,355,520,435,925,47.027027027027,390,780,50,10,0,10,1,9
"360010020001","360053","0","Yes",575,260,440,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010020002","127564","0","Yes",215,100,180,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010020003","137721","0","Yes",100,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010020004","189799","0","Yes",160,35,95,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010020005","2075908","7882","Yes",560,400,520,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010021001","119628","0","Yes",405,230,310,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010021002","1041312","0","No",0,0,0,0,"360010022002",140,150,95,105,"360010021001",230,405,145,310,370,555,66.6666666666667,240,415,57.8313253012048,36,22,14,21,15
"360010021003","299654","0","No",125,35,95,35,"360010015003",140,255,140,255,"360010014003",80,80,40,40,255,460,55.4347826086957,215,390,55.1282051282051,21,10,11,10,11
"360010022001","133942","0","Yes",165,130,145,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010022002","114450","0","Yes",150,140,105,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010023001","145333","0","Yes",230,195,165,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010023002","495044","7375","Yes",120,90,35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
"360010025001","272658","115684","Yes",305,305,245,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA
